run_id,vantage_id,actor_scope,resolved_pds_host,did,handle,handle_is_correct,collections_count,collections_json,raw_json,captured_at_utc
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://cremini.us-west.host.bsky.network,did:plc:3scykkrfdoslqszmrxmqcrq2,thestrangealien.bsky.social,1,9,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""],""did"":""did:plc:3scykkrfdoslqszmrxmqcrq2"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://thestrangealien.bsky.social""],""id"":""did:plc:3scykkrfdoslqszmrxmqcrq2"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://cremini.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3scykkrfdoslqszmrxmqcrq2"",""id"":""did:plc:3scykkrfdoslqszmrxmqcrq2#atproto"",""publicKeyMultibase"":""zQ3shUUz5fq7gfaNBmvGPdthYKuZ8Ys5brAmoGdNktKXYTaH2"",""type"":""Multikey""}]},""handle"":""thestrangealien.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:52Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://phellinus.us-west.host.bsky.network,did:plc:3shho4nnia5eq4khwfp2szpb,erikdiener.bsky.social,1,5,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.follow""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.follow""],""did"":""did:plc:3shho4nnia5eq4khwfp2szpb"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://erikdiener.bsky.social""],""id"":""did:plc:3shho4nnia5eq4khwfp2szpb"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://phellinus.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3shho4nnia5eq4khwfp2szpb"",""id"":""did:plc:3shho4nnia5eq4khwfp2szpb#atproto"",""publicKeyMultibase"":""zQ3shVRSEzKe8MjAhpWJpcYoiXHM77cNt22HFnGxqAbdzNg8y"",""type"":""Multikey""}]},""handle"":""erikdiener.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:53Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://boletus.us-west.host.bsky.network,did:plc:3spsf4nescbhbxabmcsericl,kevlev1991.bsky.social,1,3,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.graph.follow""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.graph.follow""],""did"":""did:plc:3spsf4nescbhbxabmcsericl"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://kevlev1991.bsky.social""],""id"":""did:plc:3spsf4nescbhbxabmcsericl"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://boletus.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3spsf4nescbhbxabmcsericl"",""id"":""did:plc:3spsf4nescbhbxabmcsericl#atproto"",""publicKeyMultibase"":""zQ3shZXWoMqRW81nrSV8n6w8PLZTXZcskEMtYwhSTe7HGAw1t"",""type"":""Multikey""}]},""handle"":""kevlev1991.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:54Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://puffball.us-east.host.bsky.network,did:plc:3t6t4btpxcvz4fzqjwdk6ola,helin-and-kosshi.bsky.social,1,10,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listitem"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listitem"",""chat.bsky.actor.declaration""],""did"":""did:plc:3t6t4btpxcvz4fzqjwdk6ola"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://helin-and-kosshi.bsky.social""],""id"":""did:plc:3t6t4btpxcvz4fzqjwdk6ola"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://puffball.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3t6t4btpxcvz4fzqjwdk6ola"",""id"":""did:plc:3t6t4btpxcvz4fzqjwdk6ola#atproto"",""publicKeyMultibase"":""zQ3shUh3byHLHx3BABLBGVxv4Ma9bEKvw1cKZbqNhr1c9d262"",""type"":""Multikey""}]},""handle"":""helin-and-kosshi.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:54Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://stropharia.us-west.host.bsky.network,did:plc:3tj4hrybosemdyn2cifqxelp,cveach964.bsky.social,1,3,"[""app.bsky.actor.profile"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""],""did"":""did:plc:3tj4hrybosemdyn2cifqxelp"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://cveach964.bsky.social""],""id"":""did:plc:3tj4hrybosemdyn2cifqxelp"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://stropharia.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3tj4hrybosemdyn2cifqxelp"",""id"":""did:plc:3tj4hrybosemdyn2cifqxelp#atproto"",""publicKeyMultibase"":""zQ3shhKZRihx3kptLCVbXfmqRomTA2cGAMaJhrVQQPDvkvvDC"",""type"":""Multikey""}]},""handle"":""cveach964.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:55Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://rooter.us-west.host.bsky.network,did:plc:3tjx4b4njb4ons53kz5irgij,snokkart.bsky.social,1,10,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listblock"",""app.bsky.graph.listitem"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listblock"",""app.bsky.graph.listitem"",""chat.bsky.actor.declaration""],""did"":""did:plc:3tjx4b4njb4ons53kz5irgij"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://snokkart.bsky.social""],""id"":""did:plc:3tjx4b4njb4ons53kz5irgij"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://rooter.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3tjx4b4njb4ons53kz5irgij"",""id"":""did:plc:3tjx4b4njb4ons53kz5irgij#atproto"",""publicKeyMultibase"":""zQ3shv8aL4Kq7dGFayMnimfiBfPYpdtEr1Le9XgGMx67jmPu6"",""type"":""Multikey""}]},""handle"":""snokkart.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:56Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://entoloma.us-west.host.bsky.network,did:plc:3uegoq5262fhatqzgan4gcvl,dailyocs.bsky.social,1,12,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack"",""chat.bsky.actor.declaration""],""did"":""did:plc:3uegoq5262fhatqzgan4gcvl"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://dailyocs.bsky.social""],""id"":""did:plc:3uegoq5262fhatqzgan4gcvl"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://entoloma.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3uegoq5262fhatqzgan4gcvl"",""id"":""did:plc:3uegoq5262fhatqzgan4gcvl#atproto"",""publicKeyMultibase"":""zQ3shSmSLKWb1j8FFuRsEuBU1RkpHSNoawQEURnE1mFz16z2i"",""type"":""Multikey""}]},""handle"":""dailyocs.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:56Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed|follower_of_seed,https://bankera.us-west.host.bsky.network,did:plc:3uim6vl7fyy4a6s6uhjvlvoe,leadacademy5555.bsky.social,1,3,"[""app.bsky.actor.profile"",""app.bsky.feed.post"",""app.bsky.graph.follow""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.post"",""app.bsky.graph.follow""],""did"":""did:plc:3uim6vl7fyy4a6s6uhjvlvoe"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://leadacademy5555.bsky.social""],""id"":""did:plc:3uim6vl7fyy4a6s6uhjvlvoe"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://bankera.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3uim6vl7fyy4a6s6uhjvlvoe"",""id"":""did:plc:3uim6vl7fyy4a6s6uhjvlvoe#atproto"",""publicKeyMultibase"":""zQ3shVCuhjFFWFsEFe2pVv9fXuBQpYvVu5WBgK4EWvKqfaAXH"",""type"":""Multikey""}]},""handle"":""leadacademy5555.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:57Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://stropharia.us-west.host.bsky.network,did:plc:3vpd3dwumpxix4an2gsghxd6,moonseedheart.bsky.social,1,3,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.graph.follow""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.graph.follow""],""did"":""did:plc:3vpd3dwumpxix4an2gsghxd6"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://moonseedheart.bsky.social""],""id"":""did:plc:3vpd3dwumpxix4an2gsghxd6"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://stropharia.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3vpd3dwumpxix4an2gsghxd6"",""id"":""did:plc:3vpd3dwumpxix4an2gsghxd6#atproto"",""publicKeyMultibase"":""zQ3shRTGPTDZhC1c4P37tXj5ZA3zNSeyADQ4M8kpMpi8eDr9N"",""type"":""Multikey""}]},""handle"":""moonseedheart.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:57Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed|follower_of_seed,https://puffball.us-east.host.bsky.network,did:plc:3vql4a7js2zjeitptq3jdbic,daydreamdeuce.bsky.social,1,12,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listblock"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listblock"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack"",""chat.bsky.actor.declaration""],""did"":""did:plc:3vql4a7js2zjeitptq3jdbic"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://daydreamdeuce.bsky.social""],""id"":""did:plc:3vql4a7js2zjeitptq3jdbic"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://puffball.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3vql4a7js2zjeitptq3jdbic"",""id"":""did:plc:3vql4a7js2zjeitptq3jdbic#atproto"",""publicKeyMultibase"":""zQ3shNfnMVzVqCeZ5n2vU2FqBMdEAgkjZQCGS7WpPSanpjnLs"",""type"":""Multikey""}]},""handle"":""daydreamdeuce.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://morel.us-east.host.bsky.network,did:plc:3vs47gklbh6c6azt4yv4fdnz,cactigang.bsky.social,1,7,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""],""did"":""did:plc:3vs47gklbh6c6azt4yv4fdnz"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://cactigang.bsky.social""],""id"":""did:plc:3vs47gklbh6c6azt4yv4fdnz"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://morel.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3vs47gklbh6c6azt4yv4fdnz"",""id"":""did:plc:3vs47gklbh6c6azt4yv4fdnz#atproto"",""publicKeyMultibase"":""zQ3shmEz1KXsMWYccHYTUKy3Dx4qA6xvBqG7qa11JPhjcquFk"",""type"":""Multikey""}]},""handle"":""cactigang.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://earthstar.us-east.host.bsky.network,did:plc:3vssiax7oizfdxxgitbjwa5y,avdar66.bsky.social,1,9,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack""],""did"":""did:plc:3vssiax7oizfdxxgitbjwa5y"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://avdar66.bsky.social""],""id"":""did:plc:3vssiax7oizfdxxgitbjwa5y"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://earthstar.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3vssiax7oizfdxxgitbjwa5y"",""id"":""did:plc:3vssiax7oizfdxxgitbjwa5y#atproto"",""publicKeyMultibase"":""zQ3shnquQKt7RFsVyZwMqLK7MwQsue4PJFVp55ChsmHR3CuE3"",""type"":""Multikey""}]},""handle"":""avdar66.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:59Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://morel.us-east.host.bsky.network,did:plc:3wnrooad6oaawotcy3stttac,fuhai8000.bsky.social,1,7,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""],""did"":""did:plc:3wnrooad6oaawotcy3stttac"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://fuhai8000.bsky.social""],""id"":""did:plc:3wnrooad6oaawotcy3stttac"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://morel.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3wnrooad6oaawotcy3stttac"",""id"":""did:plc:3wnrooad6oaawotcy3stttac#atproto"",""publicKeyMultibase"":""zQ3shrekejNof4LAZoeqiFmi6pVu9qdhQ7y2ApzR43KoGaup6"",""type"":""Multikey""}]},""handle"":""fuhai8000.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:27:00Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://morel.us-east.host.bsky.network,did:plc:3zblkz362d3535hpesraemz5,maserralvo.bsky.social,1,9,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listblock"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listblock"",""chat.bsky.actor.declaration""],""did"":""did:plc:3zblkz362d3535hpesraemz5"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://maserralvo.bsky.social""],""id"":""did:plc:3zblkz362d3535hpesraemz5"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://morel.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3zblkz362d3535hpesraemz5"",""id"":""did:plc:3zblkz362d3535hpesraemz5#atproto"",""publicKeyMultibase"":""zQ3shbN8pHQ1WSSHJQynPWW4F3mAFigpv7AjDxqUHAT5qmhXN"",""type"":""Multikey""}]},""handle"":""maserralvo.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:27:00Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,author_feed_post_author|author_feed_reason_actor|feed_creator|list_creator|relationship_counterparty|starter_pack_creator|thread_actor,https://puffball.us-east.host.bsky.network,did:plc:3zikshuogf27oc7phk7z4pa4,akod.bsky.social,1,18,"[""app.bsky.actor.profile"",""app.bsky.feed.generator"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listblock"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack"",""chat.bsky.actor.declaration"",""net.anisota.beta.game.log"",""net.anisota.beta.game.session"",""net.anisota.harvest.minigame"",""social.pinksky.app.preference""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.generator"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listblock"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack"",""chat.bsky.actor.declaration"",""net.anisota.beta.game.log"",""net.anisota.beta.game.session"",""net.anisota.harvest.minigame"",""social.pinksky.app.preference""],""did"":""did:plc:3zikshuogf27oc7phk7z4pa4"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://akod.bsky.social""],""id"":""did:plc:3zikshuogf27oc7phk7z4pa4"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://puffball.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3zikshuogf27oc7phk7z4pa4"",""id"":""did:plc:3zikshuogf27oc7phk7z4pa4#atproto"",""publicKeyMultibase"":""zQ3shVfH2m23m3FmTZeDjKXDDE4Ya7Ea3PZqh8jPyBhHXYXjT"",""type"":""Multikey""}]},""handle"":""akod.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:27:00Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://boletus.us-west.host.bsky.network,did:plc:3zqb746omtnttzqmu3heaojy,jorgeywater.com,1,7,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""],""did"":""did:plc:3zqb746omtnttzqmu3heaojy"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://jorgeywater.com""],""id"":""did:plc:3zqb746omtnttzqmu3heaojy"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://boletus.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:3zqb746omtnttzqmu3heaojy"",""id"":""did:plc:3zqb746omtnttzqmu3heaojy#atproto"",""publicKeyMultibase"":""zQ3shhnvVeXxovgxebu1oaF4CNXVbidpFVLYBGMHWeWszUtpu"",""type"":""Multikey""}]},""handle"":""jorgeywater.com"",""handleIsCorrect"":true}",2026-04-03T08:27:01Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed|follower_of_seed,https://puffball.us-east.host.bsky.network,did:plc:424fukg37bwzdy4k72ou6gjt,frayed-symphony.bsky.social,1,8,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""],""did"":""did:plc:424fukg37bwzdy4k72ou6gjt"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://frayed-symphony.bsky.social""],""id"":""did:plc:424fukg37bwzdy4k72ou6gjt"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://puffball.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:424fukg37bwzdy4k72ou6gjt"",""id"":""did:plc:424fukg37bwzdy4k72ou6gjt#atproto"",""publicKeyMultibase"":""zQ3shYnPoK8FgSbF4twaWvh4JvbLsMK1XWKCdCAZZVSpxyy4a"",""type"":""Multikey""}]},""handle"":""frayed-symphony.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:27:01Z
